tenure,MonthlyCharges,TotalCharges,CLV,services_count,monthly_to_total_ratio,internet_no_tech_support,tenure_bucket_ord,is_auto_pay,is_long_contract,streaming_services,support_services,senior_fiber_optic,charges_per_month_of_tenure,high_charge_to_clv_ratio,tenure_years,per_service_charge,is_fiber_optic,has_streaming_any,has_support_any,has_multiple_lines_yes,is_electronic_check,paperless_autopay,family_bundle,early_tenure_flag,high_monthly_charge,tenure_remaining,tenure_fraction_complete,remaining_value,remaining_value_ratio,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure_bucket,ChurnFlag,CLV_quartile
72,78.45,5682.25,1882.8,8,1.0059928475320443,0,3,1,1,1,4,0,78.92013888888889,0,6.0,9.80625,0,1,1,1,0,0,1,0,1,0,3.0,0.0,0.0,Female,1,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),24m+,0,Premium
19,88.2,1775.8,529.2,5,1.059672992003819,1,2,0,0,1,1,1,93.46315789473684,1,1.5833333333333333,17.64,1,1,1,1,1,0,0,0,1,0,3.1666666666666665,0.0,0.0,Male,1,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,12-24m,1,High
8,43.35,371.4,260.1,4,1.0709342560553632,1,1,0,0,1,2,0,46.425,1,0.6666666666666666,10.8375,0,1,1,0,0,0,1,0,0,0,1.3333333333333333,0.0,0.0,Male,1,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,6-12m,0,Low
68,20.05,1386.9,481.2000000000001,1,1.0172363209623,0,3,1,1,0,0,0,20.39558823529412,0,5.666666666666667,20.05,0,0,0,0,0,0,0,0,0,0,2.8333333333333335,0.0,0.0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24m+,0,Medium
23,99.95,2292.75,1199.4,6,0.9973464993366248,1,2,1,1,2,2,0,99.68478260869566,0,1.9166666666666667,16.658333333333335,1,1,1,0,0,1,0,0,1,0,1.9166666666666667,0.0,0.0,Male,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),12-24m,0,Premium
35,101.4,3496.3,608.4000000000001,6,0.9851507466892084,1,3,0,0,2,1,1,99.89428571428572,1,2.9166666666666665,16.900000000000002,1,1,1,1,1,0,0,0,1,0,5.0,0.0,0.0,Male,1,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,24m+,1,High
10,102.1,1068.85,612.5999999999999,7,1.0468658178256611,1,1,1,0,2,2,0,106.885,1,0.8333333333333334,14.585714285714284,1,1,1,1,0,1,1,0,1,0,1.6666666666666667,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),6-12m,1,High
22,83.3,1845.9,499.7999999999999,4,1.0072574484339192,1,2,0,0,1,1,0,83.90454545454546,1,1.8333333333333333,20.825,1,1,1,0,1,0,1,0,1,0,3.6666666666666665,0.0,0.0,Female,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,12-24m,1,Medium
37,95.25,3314.15,571.5,5,0.9403844789671562,1,3,0,0,2,0,0,89.57162162162163,1,3.0833333333333335,19.05,1,1,0,1,1,0,1,0,1,0,5.0,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,24m+,0,High
15,99.7,1566.75,598.2,6,1.0476429287863591,1,2,0,0,2,1,0,104.45,1,1.25,16.616666666666667,1,1,1,1,1,0,0,0,1,0,2.5,0.0,0.0,Male,0,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,12-24m,0,High
48,58.95,2789.7,707.4000000000001,4,0.985899067005937,1,3,1,1,1,1,0,58.11875,0,4.0,14.7375,0,1,1,0,0,1,1,0,0,0,4.0,0.0,0.0,Female,1,Yes,No,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),24m+,0,High
1,91.3,91.3,547.8,4,1.0,1,0,0,0,2,0,1,91.3,1,0.0833333333333333,22.825,1,1,0,0,1,0,0,1,1,5,0.1666666666666666,456.49999999999994,0.8333333333333333,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0-6m,1,High
1,20.55,20.55,123.3,1,1.0,0,0,1,0,0,0,0,20.55,1,0.0833333333333333,20.55,0,0,0,0,0,0,0,1,0,5,0.1666666666666666,102.75,0.8333333333333334,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0-6m,0,Low
12,95.5,1115.15,1146.0,5,0.9730802792321118,1,1,0,1,2,1,0,92.92916666666667,0,1.0,19.1,1,1,1,0,0,0,0,0,1,0,1.0,30.84999999999991,0.0269197207678882,Female,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,6-12m,1,Premium
37,19.8,677.05,237.6,1,0.924174174174174,0,3,1,1,0,0,0,18.298648648648648,0,3.0833333333333335,19.8,0,0,0,0,0,0,1,0,0,0,3.0833333333333335,0.0,0.0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24m+,0,Low
34,71.55,2427.35,429.2999999999999,2,0.997800797467834,1,3,1,0,0,0,1,71.39264705882353,1,2.8333333333333335,35.775,1,0,0,0,0,0,1,0,1,0,5.0,0.0,0.0,Male,1,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24m+,0,Medium
67,20.05,1263.05,481.2000000000001,1,0.9402240666989242,0,3,1,1,0,0,0,18.851492537313433,0,5.583333333333333,20.05,0,0,0,0,0,1,1,0,0,0,2.7916666666666665,0.0,0.0,Female,1,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24m+,0,Medium
47,99.7,4747.2,598.2,6,1.013081798587251,1,3,0,0,2,1,1,101.00425531914894,1,3.9166666666666665,16.616666666666667,1,1,1,1,1,0,1,0,1,0,5.0,0.0,0.0,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,24m+,0,High
52,98.15,4993.4,588.9000000000001,7,0.9783690583486812,1,3,1,0,1,3,0,96.02692307692308,1,4.333333333333333,14.021428571428572,1,1,1,1,0,0,1,0,1,0,5.0,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),24m+,0,High
30,50.4,1527.5,302.4,3,1.0102513227513228,1,3,1,0,0,1,0,50.916666666666664,1,2.5,16.8,0,0,1,0,0,1,1,0,0,0,5.0,0.0,0.0,Male,1,Yes,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24m+,1,Low
3,75.25,242.0,451.5,3,1.071982281284607,1,0,0,0,0,0,0,80.66666666666667,1,0.25,25.083333333333332,1,0,0,1,1,0,0,1,1,3,0.5,209.5,0.4640088593576966,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0-6m,1,Medium
11,78.1,864.85,468.6,4,1.0066930508671867,1,1,1,0,0,1,1,78.62272727272727,1,0.9166666666666666,19.525,1,0,1,1,0,1,1,0,1,0,1.8333333333333333,0.0,0.0,Female,1,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),6-12m,0,Medium
1,74.3,74.3,445.7999999999999,3,1.0,0,0,0,0,0,1,0,74.3,1,0.0833333333333333,24.766666666666666,1,0,1,0,0,0,0,1,1,5,0.1666666666666666,371.49999999999994,0.8333333333333333,Male,0,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,0-6m,0,Medium
3,20.4,63.15,122.4,1,1.031862745098039,0,0,0,0,0,0,0,21.05,1,0.25,20.4,0,0,0,0,0,0,0,1,0,3,0.5,59.24999999999999,0.4840686274509804,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-6m,0,Low
58,50.0,2919.85,600.0,5,1.006844827586207,1,3,0,1,1,3,0,50.342241379310344,0,4.833333333333333,10.0,0,1,1,0,0,0,1,0,0,0,4.833333333333333,0.0,0.0,Male,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,24m+,0,High
13,96.65,1162.85,579.9000000000001,5,0.9255043973098808,1,2,0,0,2,1,0,89.44999999999999,1,1.0833333333333333,19.33,1,1,1,0,0,0,1,0,1,0,2.1666666666666665,0.0,0.0,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,12-24m,1,High
35,24.3,821.6,583.2,2,0.9660199882422104,0,3,1,1,0,0,0,23.474285714285713,0,2.9166666666666665,12.15,0,0,0,1,0,0,1,0,0,0,1.4583333333333333,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24m+,0,High
17,94.4,1607.2,566.4000000000001,6,1.001495513459621,1,2,0,0,1,2,0,94.54117647058824,1,1.4166666666666667,15.733333333333334,1,1,1,1,1,0,1,0,1,0,2.8333333333333335,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,12-24m,1,High
21,103.9,2254.2,623.4000000000001,7,1.0331362573903478,1,2,0,0,2,2,0,107.34285714285711,1,1.75,14.842857142857143,1,1,1,1,1,0,1,0,1,0,3.5,0.0,0.0,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,12-24m,1,High
9,84.45,762.5,506.7000000000001,4,1.0032234721399906,1,1,0,0,1,0,1,84.72222222222223,1,0.75,21.1125,1,1,0,1,1,0,0,0,1,0,1.5,0.0,0.0,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,6-12m,1,Medium
1,18.9,18.9,113.4,1,1.0,0,0,0,0,0,0,0,18.9,1,0.0833333333333333,18.9,0,0,0,0,0,0,0,1,0,5,0.1666666666666666,94.5,0.8333333333333334,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-6m,0,Low
56,105.45,5916.95,632.7,7,1.0019897717266135,0,3,1,0,2,2,0,105.65982142857142,1,4.666666666666667,15.064285714285717,1,1,1,1,0,1,0,0,1,0,5.0,0.0,0.0,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),24m+,0,High
23,49.45,1119.35,593.4000000000001,3,0.9841737371961136,0,2,0,1,0,1,0,48.667391304347824,0,1.9166666666666667,16.483333333333334,0,0,1,0,1,0,1,0,0,0,1.9166666666666667,0.0,0.0,Female,0,No,Yes,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,12-24m,0,High
65,55.15,3673.15,330.9,4,1.0246600181323664,1,3,0,0,0,2,0,56.51,1,5.416666666666667,13.7875,0,0,1,0,0,0,1,0,0,0,5.0,0.0,0.0,Female,0,Yes,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,24m+,0,Low
1,86.05,86.05,516.3,4,1.0,1,0,0,0,1,0,1,86.05,1,0.0833333333333333,21.5125,1,1,0,1,1,0,1,1,1,5,0.1666666666666666,430.24999999999994,0.8333333333333333,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0-6m,1,High
1,55.3,55.3,331.79999999999995,3,1.0,1,0,0,0,1,0,0,55.3,1,0.0833333333333333,18.433333333333337,0,1,0,0,0,0,1,1,0,5,0.1666666666666666,276.49999999999994,0.8333333333333333,Female,0,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,0-6m,0,Low
39,50.65,1905.4,303.9,4,0.9645885539271524,1,3,1,0,2,1,0,48.85641025641026,1,3.25,12.6625,0,1,1,0,0,1,0,0,0,0,5.0,0.0,0.0,Female,0,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24m+,0,Low
23,20.9,454.0,501.6,1,0.9444560016642396,0,2,0,1,0,0,0,19.73913043478261,0,1.9166666666666667,20.9,0,0,0,0,0,0,1,0,0,1,0.9583333333333334,47.599999999999966,0.0948963317384369,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,12-24m,0,Medium
29,101.45,2948.6,608.7,6,1.002226338777383,1,3,1,0,2,2,1,101.67586206896551,1,2.4166666666666665,16.908333333333335,1,1,1,0,0,1,0,0,1,0,4.833333333333333,0.0,0.0,Male,1,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),24m+,0,High
11,89.2,990.3,535.2,5,1.0092743579290664,1,1,0,0,1,1,0,90.02727272727272,1,0.9166666666666666,17.84,1,1,1,1,1,0,0,0,1,0,1.8333333333333333,0.0,0.0,Female,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,6-12m,0,High
47,80.35,3825.85,482.1,4,1.01308106819897,1,3,0,0,0,1,1,81.40106382978723,1,3.9166666666666665,20.0875,1,0,1,1,1,0,1,0,1,0,5.0,0.0,0.0,Female,1,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,24m+,1,Medium
1,45.6,45.6,273.6,2,1.0,1,0,0,0,0,0,0,45.6,1,0.0833333333333333,22.8,0,0,0,0,1,0,0,1,0,5,0.1666666666666666,228.00000000000003,0.8333333333333334,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-6m,1,Low
65,107.65,7082.85,2583.6000000000004,8,1.0122333773982637,0,3,1,1,2,3,0,108.96692307692308,0,5.416666666666667,13.45625,1,1,1,1,0,1,1,0,1,0,2.7083333333333335,0.0,0.0,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24m+,0,Premium
3,79.9,260.9,479.4,3,1.0884438881935752,1,0,0,0,1,0,1,86.96666666666665,1,0.25,26.633333333333336,1,1,0,0,1,0,0,1,1,3,0.5,218.50000000000009,0.4557780559032124,Male,1,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0-6m,1,Medium
65,90.45,5957.9,2170.8,9,1.0133775566611387,0,3,0,1,2,4,0,91.66,0,5.416666666666667,10.05,0,1,1,1,0,0,1,0,1,0,2.7083333333333335,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,24m+,0,Premium
3,50.15,168.15,300.9,3,1.1176470588235294,1,0,0,0,0,1,0,56.05,1,0.25,16.716666666666665,0,0,1,0,1,0,1,1,0,3,0.5,132.74999999999997,0.4411764705882352,Male,0,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0-6m,1,Low
35,113.2,3914.05,2716.8,9,0.9878975265017668,0,3,0,1,2,4,0,111.83,0,2.9166666666666665,12.577777777777778,1,1,1,1,0,0,0,0,1,0,1.4583333333333333,0.0,0.0,Female,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,24m+,0,Premium
72,111.65,8022.85,2679.6000000000004,8,0.998015873015873,0,3,1,1,2,3,1,111.42847222222224,0,6.0,13.95625,1,1,1,1,0,1,1,0,1,0,3.0,0.0,0.0,Male,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24m+,0,Premium
17,89.15,1496.9,534.9000000000001,5,0.9876942364158224,1,2,0,0,1,2,1,88.0529411764706,1,1.4166666666666667,17.830000000000002,1,1,1,0,1,0,0,0,1,0,2.8333333333333335,0.0,0.0,Female,1,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,12-24m,1,High
71,114.6,8100.25,2750.3999999999996,9,0.9955325320158298,0,3,1,1,2,4,0,114.08802816901408,0,5.916666666666667,12.733333333333333,1,1,1,1,0,0,1,0,1,0,2.9583333333333335,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),24m+,0,Premium
70,98.9,6838.6,1186.8000000000002,6,0.9878087534305936,1,3,0,1,2,1,0,97.69428571428573,0,5.833333333333333,16.483333333333334,1,1,1,1,1,0,0,0,1,0,5.0,0.0,0.0,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,24m+,0,Premium
11,61.25,729.95,735.0,4,1.0834137291280148,1,1,0,1,1,1,0,66.35909090909091,0,0.9166666666666666,15.3125,0,1,1,0,1,0,0,0,0,1,0.9166666666666666,5.0499999999999545,0.0068707482993196,Male,0,No,No,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,6-12m,0,High
3,20.25,71.2,243.0,1,1.1720164609053498,0,0,0,1,0,0,0,23.733333333333334,0,0.25,20.25,0,0,0,0,0,0,0,1,0,9,0.25,171.8,0.7069958847736626,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0-6m,0,Low
1,44.3,44.3,265.79999999999995,2,1.0,1,0,0,0,0,0,0,44.3,1,0.0833333333333333,22.15,0,0,0,0,0,0,0,1,0,5,0.1666666666666666,221.49999999999991,0.8333333333333333,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-6m,0,Low
40,61.9,2647.1,371.4,5,1.069103392568659,0,3,0,0,0,3,0,66.1775,1,3.3333333333333335,12.38,0,0,1,0,0,0,0,0,0,0,5.0,0.0,0.0,Male,0,No,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,24m+,0,Medium
25,75.5,1901.05,453.0,3,1.00717880794702,1,3,0,0,0,1,0,76.042,1,2.0833333333333335,25.166666666666668,1,0,1,0,1,0,1,0,1,0,4.166666666666667,0.0,0.0,Male,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,24m+,0,Medium
48,78.9,3771.5,1893.6,7,0.9958544571187156,0,3,1,1,2,3,0,78.57291666666667,0,4.0,11.271428571428572,0,1,1,0,0,0,0,0,1,0,2.0,0.0,0.0,Male,0,No,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),24m+,0,Premium
58,92.85,5305.05,557.0999999999999,5,0.9850983232131916,1,3,0,0,2,1,0,91.46637931034483,1,4.833333333333333,18.57,1,1,1,0,1,0,1,0,1,0,5.0,0.0,0.0,Male,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,24m+,0,High
66,110.6,7210.85,1327.1999999999998,8,0.9878417995506604,0,3,1,1,2,3,1,109.25530303030304,0,5.5,13.825,1,1,1,1,0,1,1,0,1,0,5.0,0.0,0.0,Female,1,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),24m+,0,Premium
9,21.25,204.55,127.5,1,1.0695424836601308,0,1,0,0,0,0,0,22.727777777777774,1,0.75,21.25,0,0,0,0,0,0,1,0,0,0,1.5,0.0,0.0,Male,1,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,6-12m,0,Low
21,20.5,402.85,123.0,1,0.9357723577235773,0,2,1,0,0,0,0,19.183333333333337,1,1.75,20.5,0,0,0,0,0,0,0,0,0,0,3.5,0.0,0.0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),12-24m,0,Low
1,20.15,20.15,120.9,1,1.0,0,0,0,0,0,0,0,20.15,1,0.0833333333333333,20.15,0,0,0,0,0,0,0,1,0,5,0.1666666666666666,100.75,0.8333333333333334,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-6m,0,Low
32,69.75,2347.9,418.5,2,1.051926523297491,1,3,1,0,0,0,0,73.371875,1,2.6666666666666665,34.875,1,0,0,0,0,1,1,0,0,0,5.0,0.0,0.0,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24m+,1,Medium
2,76.4,160.8,458.4,6,1.0523560209424083,0,0,0,0,2,2,0,80.4,1,0.1666666666666666,12.733333333333334,0,1,1,0,1,0,0,1,1,4,0.3333333333333333,297.6,0.6492146596858639,Female,0,No,No,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,0-6m,1,Medium
19,100.0,1888.65,1200.0,6,0.9940263157894738,0,2,1,1,2,2,0,99.40263157894738,0,1.5833333333333333,16.666666666666668,1,1,1,0,0,0,1,0,1,0,1.5833333333333333,0.0,0.0,Male,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),12-24m,1,Premium
25,78.35,1837.9,470.1,8,0.9383024888321636,0,3,1,0,1,4,0,73.516,1,2.0833333333333335,9.79375,0,1,1,1,0,1,0,0,1,0,4.166666666666667,0.0,0.0,Female,0,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),24m+,0,Medium
1,33.6,33.6,201.6,3,1.0,0,0,0,0,0,2,0,33.6,1,0.0833333333333333,11.2,0,0,1,0,0,0,1,1,0,5,0.1666666666666666,168.00000000000003,0.8333333333333334,Male,0,No,Yes,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,0-6m,0,Low
4,20.45,82.85,122.7,1,1.0128361858190709,0,0,1,0,0,0,0,20.7125,1,0.3333333333333333,20.45,0,0,0,0,0,0,0,1,0,2,0.6666666666666666,39.849999999999994,0.3247758761206193,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0-6m,0,Low
67,109.9,7332.4,1318.8000000000002,8,0.995803512012277,1,3,1,1,2,3,0,109.43880597014925,0,5.583333333333333,13.7375,1,1,1,1,0,0,1,0,1,0,5.0,0.0,0.0,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),24m+,0,Premium
64,115.1,7334.05,2762.3999999999996,9,0.9956084383145092,0,3,1,1,2,4,0,114.59453125,0,5.333333333333333,12.788888888888888,1,1,1,1,0,1,0,0,1,0,2.6666666666666665,0.0,0.0,Female,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24m+,0,Premium
3,74.75,229.5,448.5,3,1.0234113712374582,1,0,1,0,0,0,0,76.5,1,0.25,24.916666666666668,1,0,0,1,0,1,1,1,1,3,0.5,219.0,0.4882943143812709,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0-6m,1,Medium
64,96.9,6314.35,1162.8000000000002,6,1.0181807920536636,0,3,0,1,2,2,0,98.66171875,0,5.333333333333333,16.150000000000002,1,1,1,0,0,0,1,0,1,0,5.0,0.0,0.0,Female,0,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,24m+,0,Premium
60,89.45,5294.6,536.7,5,0.9865101546487796,1,3,0,0,1,1,1,88.24333333333334,1,5.0,17.89,1,1,1,1,1,0,1,0,1,0,5.0,0.0,0.0,Female,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,24m+,0,High
14,20.4,292.4,489.6,1,1.023809523809524,0,2,0,1,0,0,0,20.885714285714283,0,1.1666666666666667,20.4,0,0,0,0,0,0,1,0,0,10,0.5833333333333334,197.2,0.4027777777777778,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,12-24m,0,Medium
29,19.85,573.05,119.1,1,0.9954833666290278,0,3,0,0,0,0,0,19.76034482758621,1,2.4166666666666665,19.85,0,0,0,0,0,0,1,0,0,0,4.833333333333333,0.0,0.0,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24m+,0,Low
1,74.35,74.35,446.1,3,1.0,1,0,0,0,0,0,0,74.35,1,0.0833333333333333,24.78333333333333,1,0,0,1,1,0,1,1,1,5,0.1666666666666666,371.75,0.8333333333333334,Male,0,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-6m,1,Medium
56,19.95,1126.75,239.4,1,1.008548156104547,0,3,1,1,0,0,0,20.120535714285715,0,4.666666666666667,19.95,0,0,0,0,0,0,1,0,0,0,4.666666666666667,0.0,0.0,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24m+,0,Low
72,24.65,1830.05,591.5999999999999,2,1.0311302681992338,0,3,1,1,0,0,0,25.41736111111111,0,6.0,12.325,0,0,0,1,0,0,1,0,0,0,3.0,0.0,0.0,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24m+,0,High
1,73.55,73.55,441.2999999999999,3,1.0,1,0,0,0,0,0,1,73.55,1,0.0833333333333333,24.516666666666666,1,0,0,1,1,0,1,1,1,5,0.1666666666666666,367.74999999999994,0.8333333333333333,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-6m,1,Medium
17,80.05,1345.65,480.2999999999999,4,0.9888305103428006,1,2,1,0,0,1,0,79.15588235294118,1,1.4166666666666667,20.0125,1,0,1,1,0,0,0,0,1,0,2.8333333333333335,0.0,0.0,Female,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),12-24m,0,Medium
5,83.15,446.05,498.9,4,1.07288033674083,1,0,1,0,1,0,1,89.21000000000001,1,0.4166666666666667,20.7875,1,1,0,1,0,1,0,1,1,1,0.8333333333333334,52.85000000000002,0.1059330527159751,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0-6m,1,Medium
